StockCode,Stock,LastUpdated,Total_Sold,New_Stock
22164,2904,2025-05-16,0.0,2904.0
72598,2140,2025-05-03,0.0,2140.0
22627,19186,2025-05-02,0.0,19186.0
22487,15308,2025-05-10,0.0,15308.0
22360,13529,2025-05-15,0.0,13529.0
22364,5746,2025-05-24,0.0,5746.0
21657,16885,2025-05-24,0.0,16885.0
22120,9839,2025-04-30,0.0,9839.0
21038,19574,2025-04-30,0.0,19574.0
21625,9759,2025-04-29,0.0,9759.0
22097,5580,2025-05-15,0.0,5580.0
21179,9298,2025-04-29,0.0,9298.0
22185,10387,2025-05-27,0.0,10387.0
21662,7859,2025-05-17,0.0,7859.0
85104,8701,2025-05-15,0.0,8701.0
21654,10677,2025-05-11,0.0,10677.0
21658,17402,2025-05-22,0.0,17402.0
21519,4080,2025-05-23,0.0,4080.0
22819,6847,2025-05-21,0.0,6847.0
22704,9867,2025-05-21,0.0,9867.0
21498,654,2025-05-01,0.0,654.0
22049,8344,2025-05-17,0.0,8344.0
21497,6102,2025-05-28,0.0,6102.0
21333,10363,2025-05-10,0.0,10363.0
22194,19316,2025-05-01,0.0,19316.0
22688,10093,2025-05-17,0.0,10093.0
84692,7591,2025-05-28,0.0,7591.0
22444,5061,2025-05-21,0.0,5061.0
22555,10396,2025-04-29,0.0,10396.0
22547,275,2025-05-13,0.0,275.0
22543,3938,2025-05-15,0.0,3938.0
22539,14675,2025-05-15,0.0,14675.0
22561,14002,2025-05-10,0.0,14002.0
22489,2303,2025-05-22,0.0,2303.0
22814,10073,2025-05-27,0.0,10073.0
21520,14951,2025-05-20,0.0,14951.0
21982,17011,2025-04-29,0.0,17011.0
21981,9471,2025-05-18,0.0,9471.0
21967,1049,2025-05-04,0.0,1049.0
22615,6585,2025-05-13,0.0,6585.0
22614,1454,2025-05-27,0.0,1454.0
22095,11469,2025-04-29,0.0,11469.0
22094,13805,2025-05-24,0.0,13805.0
22966,3070,2025-05-03,0.0,3070.0
21874,18638,2025-05-03,0.0,18638.0
21873,12505,2025-05-21,0.0,12505.0
21870,888,2025-05-10,0.0,888.0
84050,289,2025-05-26,0.0,289.0
22315,14528,2025-05-17,0.0,14528.0
22667,9520,2025-05-19,0.0,9520.0
22666,1765,2025-05-03,0.0,1765.0
22665,3043,2025-05-18,0.0,3043.0
22567,2047,2025-05-07,0.0,2047.0
82600,378,2025-05-12,0.0,378.0
22842,10128,2025-05-27,0.0,10128.0
22494,13989,2025-05-05,0.0,13989.0
22740,8753,2025-05-01,0.0,8753.0
22825,19214,2025-05-11,0.0,19214.0
22680,115,2025-05-14,0.0,115.0
22797,13390,2025-05-10,0.0,13390.0
21843,14826,2025-05-24,0.0,14826.0
22118,12453,2025-05-25,0.0,12453.0
22121,5755,2025-05-19,0.0,5755.0
22119,3879,2025-05-17,0.0,3879.0
22311,4585,2025-05-14,0.0,4585.0
72817,18433,2025-05-09,0.0,18433.0
22277,11581,2025-05-09,0.0,11581.0
20867,3221,2025-05-20,0.0,3221.0
21688,8768,2025-05-02,0.0,8768.0
21694,8137,2025-05-12,0.0,8137.0
22800,3572,2025-05-21,0.0,3572.0
22801,14406,2025-05-16,0.0,14406.0
22781,11067,2025-05-01,0.0,11067.0
21466,13771,2025-05-11,0.0,13771.0
21467,6847,2025-05-13,0.0,6847.0
21471,6167,2025-05-23,0.0,6167.0
21469,4701,2025-05-11,0.0,4701.0
21524,9615,2025-05-06,0.0,9615.0
22791,17529,2025-05-23,0.0,17529.0
21690,7292,2025-05-01,0.0,7292.0
37343,7064,2025-05-03,0.0,7064.0
22088,13062,2025-05-21,0.0,13062.0
21143,16992,2025-05-19,0.0,16992.0
84944,17514,2025-05-26,0.0,17514.0
22601,16622,2025-05-23,0.0,16622.0
22600,4273,2025-05-02,0.0,4273.0
22574,6369,2025-05-07,0.0,6369.0
85199,4876,2025-05-23,0.0,4876.0
72741,9751,2025-05-27,0.0,9751.0
37495,616,2025-05-11,0.0,616.0
22171,8295,2025-05-03,0.0,8295.0
85067,8731,2025-05-21,0.0,8731.0
48184,5536,2025-05-14,0.0,5536.0
48138,10230,2025-05-15,0.0,10230.0
85019,19342,2025-05-27,0.0,19342.0
20902,2451,2025-05-02,0.0,2451.0
21429,471,2025-05-27,0.0,471.0
22355,8916,2025-05-12,0.0,8916.0
21579,10703,2025-05-19,0.0,10703.0
21576,4598,2025-05-05,0.0,4598.0
22493,12073,2025-05-18,0.0,12073.0
21833,1006,2025-05-18,0.0,1006.0
85135,8330,2025-05-07,0.0,8330.0
85136,12469,2025-05-05,0.0,12469.0
21055,5080,2025-05-28,0.0,5080.0
21056,18144,2025-05-08,0.0,18144.0
C2,12705,2025-05-15,0.0,12705.0
21928,8098,2025-05-21,0.0,8098.0
20711,1430,2025-05-05,0.0,1430.0
21773,1753,2025-05-24,0.0,1753.0
21774,6837,2025-05-15,0.0,6837.0
21787,16832,2025-05-17,0.0,16832.0
21801,14697,2025-05-24,0.0,14697.0
21802,6408,2025-05-27,0.0,6408.0
21803,8697,2025-05-23,0.0,8697.0
21809,14215,2025-05-14,0.0,14215.0
21821,1226,2025-05-22,0.0,1226.0
21822,8182,2025-05-01,0.0,8182.0
21851,16730,2025-05-24,0.0,16730.0
21879,3068,2025-05-05,0.0,3068.0
21884,16511,2025-05-14,0.0,16511.0
21888,12886,2025-05-11,0.0,12886.0
21911,18080,2025-05-25,0.0,18080.0
21922,19824,2025-05-20,0.0,19824.0
21935,364,2025-05-01,0.0,364.0
21942,12657,2025-05-24,0.0,12657.0
21944,7850,2025-05-26,0.0,7850.0
21949,7391,2025-05-28,0.0,7391.0
21990,2731,2025-04-29,0.0,2731.0
21991,11119,2025-05-23,0.0,11119.0
21993,7262,2025-05-05,0.0,7262.0
22037,17677,2025-05-27,0.0,17677.0
22043,13697,2025-05-22,0.0,13697.0
22065,3583,2025-05-11,0.0,3583.0
22067,785,2025-05-11,0.0,785.0
22069,8064,2025-05-19,0.0,8064.0
22071,7716,2025-05-18,0.0,7716.0
22076,1747,2025-05-19,0.0,1747.0
22080,14037,2025-05-13,0.0,14037.0
22081,7348,2025-05-24,0.0,7348.0
22090,19106,2025-05-17,0.0,19106.0
22134,5715,2025-04-30,0.0,5715.0
22135,13555,2025-05-11,0.0,13555.0
22154,6045,2025-04-30,0.0,6045.0
22155,10895,2025-05-17,0.0,10895.0
22156,9413,2025-05-01,0.0,9413.0
22161,7022,2025-05-09,0.0,7022.0
22162,15201,2025-05-09,0.0,15201.0
22169,6917,2025-05-11,0.0,6917.0
22182,6945,2025-05-06,0.0,6945.0
22190,6875,2025-05-08,0.0,6875.0
22203,19037,2025-05-19,0.0,19037.0
22207,790,2025-05-14,0.0,790.0
22265,2488,2025-05-19,0.0,2488.0
22276,16175,2025-05-17,0.0,16175.0
22299,13444,2025-05-10,0.0,13444.0
22300,12336,2025-05-23,0.0,12336.0
22301,13209,2025-05-17,0.0,13209.0
22309,4378,2025-05-08,0.0,4378.0
22314,12648,2025-05-16,0.0,12648.0
22335,11931,2025-05-08,0.0,11931.0
22336,14094,2025-05-24,0.0,14094.0
22345,2987,2025-05-12,0.0,2987.0
22348,1322,2025-05-16,0.0,1322.0
22356,12674,2025-05-15,0.0,12674.0
22359,16533,2025-05-21,0.0,16533.0
22361,15715,2025-05-20,0.0,15715.0
22375,11727,2025-05-15,0.0,11727.0
22378,19855,2025-04-29,0.0,19855.0
22380,2291,2025-05-14,0.0,2291.0
22394,6721,2025-05-18,0.0,6721.0
22396,11376,2025-05-27,0.0,11376.0
22419,14583,2025-05-03,0.0,14583.0
22422,1035,2025-05-01,0.0,1035.0
22430,788,2025-05-12,0.0,788.0
22432,987,2025-05-07,0.0,987.0
22437,6459,2025-05-25,0.0,6459.0
22471,12314,2025-05-07,0.0,12314.0
22476,9932,2025-05-11,0.0,9932.0
22477,8931,2025-05-18,0.0,8931.0
22478,16529,2025-05-14,0.0,16529.0
22479,9399,2025-05-08,0.0,9399.0
22497,8057,2025-05-25,0.0,8057.0
22515,8697,2025-05-06,0.0,8697.0
22517,8046,2025-05-10,0.0,8046.0
22519,16157,2025-05-15,0.0,16157.0
22545,13375,2025-05-02,0.0,13375.0
22550,2983,2025-05-08,0.0,2983.0
22560,19782,2025-05-16,0.0,19782.0
22589,10012,2025-05-12,0.0,10012.0
22605,2860,2025-05-13,0.0,2860.0
22639,13215,2025-05-23,0.0,13215.0
22669,10435,2025-05-21,0.0,10435.0
22675,562,2025-05-13,0.0,562.0
22734,19705,2025-05-12,0.0,19705.0
22741,3924,2025-05-24,0.0,3924.0
22755,18410,2025-05-27,0.0,18410.0
22757,16690,2025-05-05,0.0,16690.0
22758,9192,2025-05-23,0.0,9192.0
22769,8797,2025-05-12,0.0,8797.0
22792,6179,2025-05-25,0.0,6179.0
22816,19920,2025-05-27,0.0,19920.0
22818,2988,2025-05-16,0.0,2988.0
22822,9775,2025-05-02,0.0,9775.0
22844,17531,2025-05-24,0.0,17531.0
22847,358,2025-05-18,0.0,358.0
22862,2725,2025-05-10,0.0,2725.0
22876,10016,2025-05-16,0.0,10016.0
22928,9189,2025-05-15,0.0,9189.0
22948,13792,2025-05-15,0.0,13792.0
22949,7851,2025-05-11,0.0,7851.0
22976,6329,2025-05-16,0.0,6329.0
35095,1074,2025-05-19,0.0,1074.0
35471,12357,2025-05-12,0.0,12357.0
35598,9387,2025-05-04,0.0,9387.0
35599,11920,2025-05-03,0.0,11920.0
35610,17129,2025-05-02,0.0,17129.0
35818,18274,2025-05-12,0.0,18274.0
35957,8207,2025-04-30,0.0,8207.0
35961,5165,2025-05-06,0.0,5165.0
35971,14573,2025-05-11,0.0,14573.0
37449,12094,2025-05-06,0.0,12094.0
37476,16539,2025-05-02,0.0,16539.0
47559,14588,2025-05-12,0.0,14588.0
47591,12165,2025-05-01,0.0,12165.0
47593,12571,2025-05-24,0.0,12571.0
48188,18705,2025-05-12,0.0,18705.0
71459,6203,2025-05-21,0.0,6203.0
72586,3696,2025-05-07,0.0,3696.0
72799,14260,2025-05-03,0.0,14260.0
72807,18711,2025-05-02,0.0,18711.0
72816,3173,2025-05-11,0.0,3173.0
79030,16521,2025-05-14,0.0,16521.0
82551,1929,2025-05-05,0.0,1929.0
82583,19459,2025-05-01,0.0,19459.0
82613,14864,2025-05-11,0.0,14864.0
84031,8816,2025-05-10,0.0,8816.0
84086,3074,2025-05-10,0.0,3074.0
84279,2103,2025-05-17,0.0,2103.0
85015,17865,2025-04-30,0.0,17865.0
85016,1818,2025-05-06,0.0,1818.0
85017,11776,2025-05-16,0.0,11776.0
85032,1802,2025-05-13,0.0,1802.0
85039,9935,2025-05-18,0.0,9935.0
85048,12604,2025-05-06,0.0,12604.0
85064,19815,2025-05-25,0.0,19815.0
85127,16146,2025-05-05,0.0,16146.0
85129,9887,2025-05-27,0.0,9887.0
85131,12516,2025-05-26,0.0,12516.0
85132,16913,2025-05-27,0.0,16913.0
85176,18320,2025-05-15,0.0,18320.0
85177,8824,2025-05-09,0.0,8824.0
85178,19302,2025-05-10,0.0,19302.0
85186,10141,2025-05-02,0.0,10141.0
85232,5809,2025-05-15,0.0,5809.0
90003,6466,2025-05-17,0.0,6466.0
90018,1960,2025-05-11,0.0,1960.0
90022,7549,2025-05-12,0.0,7549.0
90071,6230,2025-04-30,0.0,6230.0
90099,1770,2025-04-29,0.0,1770.0
90116,9726,2025-05-05,0.0,9726.0
90120,5053,2025-05-20,0.0,5053.0
90161,5341,2025-05-04,0.0,5341.0
90190,9776,2025-05-03,0.0,9776.0
90194,4663,2025-05-22,0.0,4663.0
90209,4959,2025-05-03,0.0,4959.0
90214,3081,2025-05-15,0.0,3081.0
DOT,1617,2025-05-01,0.0,1617.0
84534,14172,2025-05-20,0.0,14172.0
84535,14150,2025-05-02,0.0,14150.0
84536,4662,2025-05-24,0.0,4662.0
84580,11153,2025-05-04,0.0,11153.0
84581,3953,2025-05-09,0.0,3953.0
84598,4148,2025-05-23,0.0,4148.0
84912,16315,2025-04-29,0.0,16315.0
84913,16764,2025-05-21,0.0,16764.0
84923,4179,2025-05-14,0.0,4179.0
84946,12527,2025-05-17,0.0,12527.0
84988,11416,2025-05-13,0.0,11416.0
20856,16346,2025-05-16,0.0,16346.0
20854,7043,2025-05-23,0.0,7043.0
21218,681,2025-05-18,0.0,681.0
22845,8173,2025-05-24,0.0,8173.0
11001,19280,2025-05-24,0.0,19280.0
16236,2539,2025-05-05,0.0,2539.0
17003,9272,2025-05-10,0.0,9272.0
17011,11608,2025-05-15,0.0,11608.0
17012,7922,2025-05-24,0.0,7922.0
17129,11703,2025-05-03,0.0,11703.0
18098,18592,2025-05-01,0.0,18592.0
20622,6536,2025-05-27,0.0,6536.0
20658,11171,2025-05-08,0.0,11171.0
20662,14051,2025-05-28,0.0,14051.0
20676,13740,2025-05-15,0.0,13740.0
20684,11677,2025-05-03,0.0,11677.0
20719,13769,2025-05-16,0.0,13769.0
20724,16224,2025-05-17,0.0,16224.0
20733,18286,2025-05-26,0.0,18286.0
20735,5703,2025-05-17,0.0,5703.0
20770,6128,2025-05-16,0.0,6128.0
20835,16432,2025-05-02,0.0,16432.0
20839,2620,2025-05-04,0.0,2620.0
20840,4569,2025-05-21,0.0,4569.0
20956,13213,2025-05-16,0.0,13213.0
20969,8259,2025-05-14,0.0,8259.0
20971,2378,2025-05-21,0.0,2378.0
20975,9867,2025-05-26,0.0,9867.0
20981,7627,2025-05-02,0.0,7627.0
20996,9629,2025-05-04,0.0,9629.0
21000,2086,2025-05-03,0.0,2086.0
21012,12598,2025-05-12,0.0,12598.0
21069,17995,2025-05-26,0.0,17995.0
21070,18258,2025-05-23,0.0,18258.0
21147,1278,2025-05-11,0.0,1278.0
21158,11922,2025-05-23,0.0,11922.0
21165,12353,2025-05-24,0.0,12353.0
21174,1477,2025-05-10,0.0,1477.0
21189,4225,2025-05-28,0.0,4225.0
21191,12538,2025-05-08,0.0,12538.0
21195,5947,2025-05-06,0.0,5947.0
21207,9027,2025-05-06,0.0,9027.0
21216,15621,2025-05-22,0.0,15621.0
21217,17443,2025-05-01,0.0,17443.0
21231,11618,2025-05-22,0.0,11618.0
21238,2359,2025-05-08,0.0,2359.0
21249,17406,2025-05-12,0.0,17406.0
21262,2088,2025-05-11,0.0,2088.0
21313,846,2025-05-10,0.0,846.0
21349,19534,2025-05-05,0.0,19534.0
21352,8360,2025-05-28,0.0,8360.0
21354,16229,2025-05-11,0.0,16229.0
21365,9024,2025-04-29,0.0,9024.0
21366,6993,2025-05-10,0.0,6993.0
21369,9651,2025-05-25,0.0,9651.0
21372,19866,2025-05-05,0.0,19866.0
21385,2035,2025-05-27,0.0,2035.0
21407,7180,2025-05-25,0.0,7180.0
21408,15531,2025-05-15,0.0,15531.0
21507,6582,2025-05-10,0.0,6582.0
21563,12562,2025-05-18,0.0,12562.0
21564,16350,2025-05-05,0.0,16350.0
21634,18613,2025-05-13,0.0,18613.0
21641,4996,2025-05-28,0.0,4996.0
21679,15126,2025-05-26,0.0,15126.0
21703,15321,2025-05-01,0.0,15321.0
21704,12751,2025-05-28,0.0,12751.0
21721,15841,2025-05-16,0.0,15841.0
21722,3763,2025-04-29,0.0,3763.0
21758,7160,2025-05-06,0.0,7160.0
21134,7273,2025-05-18,0.0,7273.0
22145,9328,2025-05-18,0.0,9328.0
37509,7571,2025-05-09,0.0,7571.0
22892,2791,2025-05-05,0.0,2791.0
22245,18564,2025-05-24,0.0,18564.0
20957,16753,2025-05-12,0.0,16753.0
85226,19247,2025-05-19,0.0,19247.0
85044,4603,2025-05-15,0.0,4603.0
79144,18572,2025-04-29,0.0,18572.0
22482,8154,2025-05-07,0.0,8154.0
21917,7162,2025-05-10,0.0,7162.0
20950,2512,2025-05-07,0.0,2512.0
37461,19902,2025-05-18,0.0,19902.0
84670,7039,2025-05-14,0.0,7039.0
20697,6199,2025-05-14,0.0,6199.0
22599,4940,2025-05-08,0.0,4940.0
22597,12564,2025-05-01,0.0,12564.0
21495,15495,2025-05-08,0.0,15495.0
84920,19059,2025-05-25,0.0,19059.0
22953,3823,2025-05-23,0.0,3823.0
84508,11783,2025-04-29,0.0,11783.0
21670,3682,2025-05-22,0.0,3682.0
22786,19460,2025-05-01,0.0,19460.0
22212,6474,2025-05-16,0.0,6474.0
22678,18224,2025-05-01,0.0,18224.0
22686,585,2025-05-18,0.0,585.0
84685,3137,2025-05-19,0.0,3137.0
20616,1646,2025-05-14,0.0,1646.0
22753,13280,2025-05-13,0.0,13280.0
79066,1147,2025-05-20,0.0,1147.0
22794,17586,2025-05-23,0.0,17586.0
22592,17161,2025-05-14,0.0,17161.0
84352,11042,2025-05-06,0.0,11042.0
22795,4794,2025-05-11,0.0,4794.0
22278,5987,2025-05-18,0.0,5987.0
22802,11910,2025-05-05,0.0,11910.0
84884,3198,2025-05-28,0.0,3198.0
51014,16879,2025-05-05,0.0,16879.0
22366,16183,2025-05-01,0.0,16183.0
48111,7499,2025-05-09,0.0,7499.0
22846,9375,2025-04-29,0.0,9375.0
22402,11184,2025-05-12,0.0,11184.0
22400,18359,2025-05-27,0.0,18359.0
22399,14479,2025-05-18,0.0,14479.0
79302,17234,2025-05-11,0.0,17234.0
37446,6407,2025-05-03,0.0,6407.0
22313,8619,2025-05-10,0.0,8619.0
21181,9747,2025-05-11,0.0,9747.0
21818,4601,2025-05-18,0.0,4601.0
21668,9175,2025-05-11,0.0,9175.0
21462,5480,2025-05-05,0.0,5480.0
22496,4873,2025-05-05,0.0,4873.0
84870,3409,2025-05-16,0.0,3409.0
22765,14143,2025-05-17,0.0,14143.0
21351,2328,2025-05-12,0.0,2328.0
22581,18326,2025-04-30,0.0,18326.0
22579,285,2025-05-13,0.0,285.0
22572,17964,2025-05-28,0.0,17964.0
22640,9685,2025-05-03,0.0,9685.0
22641,6903,2025-05-12,0.0,6903.0
22638,1593,2025-05-28,0.0,1593.0
22576,16443,2025-05-03,0.0,16443.0
21817,19066,2025-05-08,0.0,19066.0
21813,4310,2025-05-18,0.0,4310.0
21808,10080,2025-05-20,0.0,10080.0
21014,8279,2025-05-04,0.0,8279.0
21018,13578,2025-04-30,0.0,13578.0
22946,6554,2025-05-08,0.0,6554.0
M,18512,2025-05-18,0.0,18512.0
22660,2546,2025-05-08,0.0,2546.0
21761,7836,2025-05-22,0.0,7836.0
21781,3274,2025-05-07,0.0,3274.0
22696,14353,2025-05-24,0.0,14353.0
84360,4157,2025-05-23,0.0,4157.0
35954,4847,2025-05-11,0.0,4847.0
84760,17097,2025-05-26,0.0,17097.0
85045,8539,2025-05-03,0.0,8539.0
22578,10825,2025-05-03,0.0,10825.0
22855,1705,2025-05-02,0.0,1705.0
21864,10586,2025-05-14,0.0,10586.0
85174,5615,2025-05-17,0.0,5615.0
82615,10975,2025-05-05,0.0,10975.0
85038,16015,2025-04-29,0.0,16015.0
22965,18923,2025-05-07,0.0,18923.0
21374,17300,2025-05-16,0.0,17300.0
21509,17231,2025-05-11,0.0,17231.0
22025,11680,2025-05-16,0.0,11680.0
22725,1275,2025-05-28,0.0,1275.0
37448,435,2025-05-27,0.0,435.0
22421,372,2025-05-10,0.0,372.0
21136,11473,2025-05-24,0.0,11473.0
71477,6540,2025-05-17,0.0,6540.0
22030,17322,2025-04-30,0.0,17322.0
21789,13444,2025-05-03,0.0,13444.0
21629,13181,2025-05-21,0.0,13181.0
21850,4919,2025-05-26,0.0,4919.0
20978,19911,2025-05-05,0.0,19911.0
20768,15096,2025-05-04,0.0,15096.0
20780,17762,2025-05-07,0.0,17762.0
21398,16688,2025-05-10,0.0,16688.0
21643,17681,2025-05-02,0.0,17681.0
21620,1803,2025-05-17,0.0,1803.0
22260,12689,2025-05-09,0.0,12689.0
22136,8744,2025-05-15,0.0,8744.0
10135,17565,2025-05-01,0.0,17565.0
16168,7193,2025-04-30,0.0,7193.0
17014,19880,2025-05-01,0.0,19880.0
17084,14715,2025-05-08,0.0,14715.0
20617,16478,2025-05-23,0.0,16478.0
20619,12968,2025-05-13,0.0,12968.0
20653,9669,2025-05-28,0.0,9669.0
20681,12126,2025-05-28,0.0,12126.0
20682,9624,2025-05-06,0.0,9624.0
20696,7109,2025-05-08,0.0,7109.0
20699,1755,2025-05-10,0.0,1755.0
20700,13636,2025-05-14,0.0,13636.0
20718,18099,2025-05-14,0.0,18099.0
20752,10675,2025-05-22,0.0,10675.0
20761,7325,2025-05-03,0.0,7325.0
20846,10199,2025-05-02,0.0,10199.0
20931,1981,2025-05-18,0.0,1981.0
21002,9586,2025-05-15,0.0,9586.0
21015,9331,2025-04-30,0.0,9331.0
21067,10099,2025-05-06,0.0,10099.0
21109,5846,2025-05-18,0.0,5846.0
21110,10596,2025-05-08,0.0,10596.0
21128,15497,2025-05-24,0.0,15497.0
21164,18209,2025-05-06,0.0,18209.0
21188,8887,2025-05-20,0.0,8887.0
21208,9197,2025-05-10,0.0,9197.0
21220,17371,2025-05-28,0.0,17371.0
21272,10935,2025-05-15,0.0,10935.0
21279,8142,2025-05-14,0.0,8142.0
21281,19633,2025-05-13,0.0,19633.0
21288,1652,2025-05-09,0.0,1652.0
21356,19640,2025-05-18,0.0,19640.0
21439,9292,2025-05-27,0.0,9292.0
21447,9202,2025-05-19,0.0,9202.0
21537,18438,2025-05-21,0.0,18438.0
21547,7120,2025-05-23,0.0,7120.0
21594,5361,2025-05-15,0.0,5361.0
21638,4946,2025-05-04,0.0,4946.0
21648,10465,2025-05-27,0.0,10465.0
21656,12064,2025-05-11,0.0,12064.0
21671,6413,2025-05-26,0.0,6413.0
21684,17362,2025-05-22,0.0,17362.0
21698,16194,2025-05-05,0.0,16194.0
21700,19634,2025-05-13,0.0,19634.0
21745,15821,2025-05-21,0.0,15821.0
21775,4381,2025-05-08,0.0,4381.0
21820,2499,2025-05-12,0.0,2499.0
21830,18410,2025-05-06,0.0,18410.0
21846,10031,2025-04-30,0.0,10031.0
21868,2585,2025-05-11,0.0,2585.0
21875,7640,2025-05-03,0.0,7640.0
21896,2225,2025-05-28,0.0,2225.0
21899,2086,2025-05-13,0.0,2086.0
21906,9798,2025-05-12,0.0,9798.0
21908,16563,2025-05-01,0.0,16563.0
21974,16545,2025-05-28,0.0,16545.0
22078,1525,2025-05-11,0.0,1525.0
22084,16177,2025-05-22,0.0,16177.0
22091,276,2025-05-04,0.0,276.0
22124,9650,2025-05-18,0.0,9650.0
22165,13754,2025-05-21,0.0,13754.0
22184,15607,2025-05-09,0.0,15607.0
22208,15088,2025-05-18,0.0,15088.0
22246,3557,2025-05-08,0.0,3557.0
22283,1132,2025-05-26,0.0,1132.0
22304,1773,2025-04-29,0.0,1773.0
22308,7066,2025-05-17,0.0,7066.0
22317,5213,2025-05-22,0.0,5213.0
22324,14485,2025-05-26,0.0,14485.0
22325,18791,2025-05-13,0.0,18791.0
22331,5013,2025-05-27,0.0,5013.0
22342,8211,2025-05-20,0.0,8211.0
22350,10347,2025-05-20,0.0,10347.0
22393,16595,2025-05-28,0.0,16595.0
22405,9362,2025-05-26,0.0,9362.0
22409,18613,2025-05-10,0.0,18613.0
22420,7071,2025-05-04,0.0,7071.0
22425,738,2025-05-08,0.0,738.0
22458,4115,2025-04-30,0.0,4115.0
22459,9801,2025-05-26,0.0,9801.0
22499,16018,2025-05-09,0.0,16018.0
22503,9638,2025-05-28,0.0,9638.0
22536,10529,2025-05-06,0.0,10529.0
22586,11265,2025-05-26,0.0,11265.0
22602,7360,2025-05-17,0.0,7360.0
22649,5949,2025-05-11,0.0,5949.0
22668,6970,2025-04-30,0.0,6970.0
22673,1022,2025-05-04,0.0,1022.0
22692,15954,2025-05-08,0.0,15954.0
22746,14086,2025-05-19,0.0,14086.0
22747,8117,2025-05-26,0.0,8117.0
22756,4178,2025-05-04,0.0,4178.0
22788,7505,2025-04-30,0.0,7505.0
22831,19827,2025-05-27,0.0,19827.0
22841,19399,2025-05-04,0.0,19399.0
22863,18966,2025-05-20,0.0,18966.0
22870,1271,2025-05-22,0.0,1271.0
22890,19395,2025-04-29,0.0,19395.0
22897,6038,2025-05-25,0.0,6038.0
22898,10979,2025-05-12,0.0,10979.0
22944,483,2025-05-26,0.0,483.0
22977,15124,2025-04-29,0.0,15124.0
35637,19057,2025-05-26,0.0,19057.0
35916,15165,2025-05-21,0.0,15165.0
35964,16205,2025-05-12,0.0,16205.0
35965,17707,2025-05-20,0.0,17707.0
35967,7580,2025-05-27,0.0,7580.0
37450,6967,2025-05-27,0.0,6967.0
37491,6018,2025-05-16,0.0,6018.0
46775,19971,2025-05-01,0.0,19971.0
46776,12330,2025-05-11,0.0,12330.0
47566,18657,2025-05-23,0.0,18657.0
47567,10298,2025-05-24,0.0,10298.0
47590,13001,2025-05-16,0.0,13001.0
47594,6718,2025-05-17,0.0,6718.0
70006,972,2025-05-16,0.0,972.0
71496,10453,2025-05-18,0.0,10453.0
72134,19110,2025-05-25,0.0,19110.0
79067,12230,2025-05-02,0.0,12230.0
82582,7364,2025-05-16,0.0,7364.0
82599,15212,2025-05-09,0.0,15212.0
82616,19919,2025-05-21,0.0,19919.0
84459,12013,2025-05-21,0.0,12013.0
84520,15647,2025-05-22,0.0,15647.0
84559,17238,2025-05-02,0.0,17238.0
84609,9572,2025-05-07,0.0,9572.0
84659,6360,2025-05-09,0.0,6360.0
84663,1603,2025-05-18,0.0,1603.0
84828,12082,2025-05-27,0.0,12082.0
84856,11340,2025-05-28,0.0,11340.0
84915,18588,2025-05-17,0.0,18588.0
84950,5718,2025-05-09,0.0,5718.0
84976,6690,2025-05-05,0.0,6690.0
85008,18524,2025-05-01,0.0,18524.0
85040,13789,2025-05-19,0.0,13789.0
85053,18899,2025-05-16,0.0,18899.0
85170,4569,2025-05-05,0.0,4569.0
85212,11121,2025-05-19,0.0,11121.0
85227,18733,2025-05-09,0.0,18733.0
90013,15895,2025-05-08,0.0,15895.0
90019,3141,2025-05-25,0.0,3141.0
90024,1592,2025-05-15,0.0,1592.0
90036,6286,2025-05-04,0.0,6286.0
90040,2138,2025-05-03,0.0,2138.0
90051,10005,2025-05-09,0.0,10005.0
90054,18948,2025-04-29,0.0,18948.0
90077,6243,2025-04-29,0.0,6243.0
90124,16573,2025-04-30,0.0,16573.0
90134,15057,2025-05-25,0.0,15057.0
90138,7436,2025-05-14,0.0,7436.0
90166,5348,2025-05-24,0.0,5348.0
90173,13242,2025-05-04,0.0,13242.0
90177,15764,2025-05-21,0.0,15764.0
90181,17679,2025-05-04,0.0,17679.0
90192,9696,2025-05-19,0.0,9696.0
90206,12918,2025-05-07,0.0,12918.0
90211,17872,2025-05-10,0.0,17872.0
20970,6761,2025-05-23,0.0,6761.0
84658,4021,2025-05-06,0.0,4021.0
22448,7949,2025-05-05,0.0,7949.0
22447,5321,2025-05-26,0.0,5321.0
22446,17824,2025-05-18,0.0,17824.0
20665,16359,2025-05-13,0.0,16359.0
21472,9112,2025-05-06,0.0,9112.0
21877,1215,2025-05-18,0.0,1215.0
22524,5192,2025-05-15,0.0,5192.0
20765,16056,2025-04-30,0.0,16056.0
21624,8557,2025-05-23,0.0,8557.0
84926,13363,2025-05-07,0.0,13363.0
72803,10577,2025-04-30,0.0,10577.0
40001,10338,2025-05-21,0.0,10338.0
21709,2757,2025-05-12,0.0,2757.0
22220,17451,2025-05-13,0.0,17451.0
85034,1414,2025-05-12,0.0,1414.0
72798,9772,2025-05-06,0.0,9772.0
35271,19895,2025-05-16,0.0,19895.0
21380,19478,2025-05-20,0.0,19478.0
21221,7944,2025-05-24,0.0,7944.0
20755,17842,2025-05-12,0.0,17842.0
21421,19529,2025-05-17,0.0,19529.0
21422,9354,2025-05-26,0.0,9354.0
22617,4188,2025-05-13,0.0,4188.0
21364,16774,2025-05-23,0.0,16774.0
21042,1383,2025-05-03,0.0,1383.0
